FileName, CommitSha
Hunting\Sample\AzDODisplayNameSwapping.json,045fb69a3dfddc357c1ea50b957c81d6788b9bb7
Hunting\Sample\First Time User Invite and Add Member to Org.json,f3e51df1cab36a291c3a08a0d1579c2b38b7e2c7
Parsers\Sample\ProcessEventMicrosoftLinuxSysmonTerminate.json,1ecf039bf46e25e62455b57b21ba8aa987039d4c
Hunting\Sample\masquerading_files.json,e71d59a027ef508a5211d52c5694576ba9f45372
Detections\Sample\PotentialBuildProcessCompromiseMDE.json,def841f5d7e1b87231326da9c71355c838a7ac1f
Detections\Sample\ExternalUpstreamSourceAddedtoAzureDevOpsFeed.json,baf30cd4359e110ade4c2d26ce904ab6a42319e9
Workbooks\Sample\OrcaAlerts_ARM.json,82533508365bfe60756f6218404aac3945451e58
Detections\Sample\VectraDetect-Suspected-Behavior-by-Tactics.json,e96496c17fa962186d5a017636bc696ee05cec6f
Detections\Sample\SuccessThenFail_DiffIP_SameUserandApp.json,88dcd797f2600dec19e405529ad31897221c8e76
Hunting\Sample\RareDNSLookupWithDataTransfer.json,5cf16d93c7c7f502ede90cfeb48f8c1a608b2f21
Hunting\Sample\SignedBinaryProxyExecutionRundll32.json,1521f2a59500a9daf3a592f072b42f5c16640bd3
Detections\Sample\RareApplicationConsent.json,0cde3a3c3834431411bd8c5268246acc1f8c426c
Detections\Sample\squid_cryptomining_pools.json,7c2aa6526738b971ddc201aef8b45b8c599f2251
Workbooks\Sample\MicrosoftCloudAppSecurity_ARM.json,def7a231de000274992b105d904cbbb3ee7ef64b
Hunting\Sample\SmartLockouts.json,11d9b65120f38c6d8f3b34182dbd32ee3f2fbf8c
Detections\Sample\PasswordSpraying.json,d5af66ae58ceb410c2bfec5446677a30f136c37f
Detections\Sample\NOBELIUM_IOCsMay2021.json,a045f93107970d396e2b993a0409160ffe898973
Workbooks\Sample\VirtualMachinesInsights_ARM.json,07b5685aa28e00071097621ef0a4fc542efcef70
Hunting\Sample\squid_abused_tlds.json,5a4a599be390c0eeb6af49a1456b0f31d2260f55
Detections\Sample\ProofpointPODMultipleProtectedEmailsToUnknownRecipient.json,3980a3b657b2c46c55bb7468dad4885f47852fc2
Detections\Sample\JoiningMeetingFromAnotherTimeZone.json,33d64b0019e881a002bbef40a89f0c8717c5e079
Hunting\Sample\UserGrantedAccess_GrantsOthersAccess.json,e9228f80b587f08a4c8b59092f9ec272e7ef518e
Detections\Sample\UserAccountEnabledDisabled_10m.json,9258aa94def85e012564b9ea38fcbfa29ab42b81
Parsers\Sample\ASimDnsCiscoUmbrella.json,57faccf5a5282f9bee762d17c59cd19b9cfc5609
Workbooks\Sample\UserEntityBehaviorAnalytics_ARM.json,fdb835130c1ab7a2591eb092dc1898039a91ed12
Detections\Sample\EmailEntity_SecurityAlert.json,6dbde5deea1439af3207f8d4ef5b377d8a653c4b
Detections\Sample\Malicious_Inbox_Rule.json,242eb5ba45f1132ea5c6468d3050b166eed4a83c
Detections\Sample\Solorigate-Defender-Detections.json,682585213760fda8752eabbbc0b1d2eceb2c014e
Hunting\Sample\SchedTaskEditViaCrontab.json,841a9286360e1697d867d902f5f5433679699179
Parsers\Sample\RegistryEventMicrosoft365D.json,edf3a4d0fd0e0e67dae0572311631edd185a3fc0
Hunting\Sample\UnfamiliarsignincorrelationwithPortalSigninandAuditlogs.json,74312e1aa6fd1a7758521b42f63cff7c45c8a9f7
Detections\Sample\ExcessiveNXDOMAINDNSQueries.json,d96879ec079ac224762ee05e6214c0de1112dee1
Parsers\Sample\vimDnsGcp.json,371e4d3867c01ef515c9314f264ed751897e007c
Detections\Sample\DNS_HighNXDomainCount_detection.json,813eeabc9424e22a1e4728c5ef84f3d974456016
Detections\Sample\KnownPHOSPHORUSDomainsIP-October2020.json,282aecb5280fa1961dd3619b4f5e07d33c0ce4d2
Hunting\Sample\AzureNSG_AdministrativeOperations.json,21438ad19fb130877a9a94dd8c3d4d0919dc0352
Detections\Sample\MultiplePasswordresetsbyUser.json,b1f35322ec240d411c447ad0e5a69a6d6f99a912
Parsers\Sample\ASimDnsInfobloxNIOS.json,dc8f707d33b572c6b6234ce5ee37150731e5d3f1
Detections\Sample\DistribPassCrackAttempt.json,8179e93e122fdebdff407c679d4ef2327d36f7bf
Detections\Sample\AADAWSConsoleCorrelation.json,e3c8c170b17e83f62e4c8b3389bb958709e951dd
Detections\Sample\HighNumberofVulnDetected.json,7d79f1b87f46dc54326da9fdc613758727d6c27b
Detections\Sample\FileHashEntity_SecurityEvent.json,0cf5de69fc1df781fd993e869210d067e49802bf
Hunting\Sample\Mass Deletion of Repositories .json,7144e4ce67e6dd6bd6afb89457d605c2c7c84cb2
Hunting\Sample\persistence_create_account.json,9665c6ade1544e3a017bd65ecbb61ca289702ce2
Detections\Sample\New-CloudShell-User.json,81199995264081d9554a1812c960573020ef8a28
Detections\Sample\AuditPolicyManipulation_using_auditpol.json,df34f01195195d8643caf84432787c451a052b29
Hunting\Sample\Anomalous Activity Role Assignment.json,77591801e807e08b02b60a821720cb9456dd6ab6
Hunting\Sample\MultipleExplicitCredentialUsage4648Events.json,9fdb6bb9b5c32df31d0de51b3f4c3f595e5a4707
Detections\Sample\imDns_ExcessiveNXDOMAINDNSQueries.json,959feb3d8d41a8868e9ca9bc77c6577cbac8cb7f
Detections\Sample\IPEntity_AzureNetworkAnalytics.json,b043f5d28e6372b8270141196a4bbac73fc904a7
Detections\Sample\HighPortCountByClientIP.json,18c694d151252d224767bc1657d199ae576da8c5
Hunting\Sample\nonowner_MailboxLogin.json,b831f787435e4af30ec6d94a20642680f8a49f5f
Hunting\Sample\NetworkConnectiontoOMIPorts.json,76fa6d21394cdac2326d83c4585b8d70c9635de8
Parsers\Sample\FileEventMicrosoftFileStorage.json,1d68a332fdd9fdca02c0df1d74d24a15c6383ba8
Hunting\Sample\imProcess_NishangReverseTCPShellBase64.json,e25618953e6687d95bea3013d5d449d33dd1887c
Parsers\Sample\imWebSession.json,abbf3a73d0d38fa8d4cdc65211d3e5f4fd6e6dae
Detections\Sample\Security Vulnerability in Repo.json,2e839c010999bfe8de1f84adf5f65d442dbc4488
Detections\Sample\powershell_empire.json,df3347f9b304afebc5ad6091145ff6c7f0efbab1
Detections\Sample\PaloAlto-NetworkBeaconing.json,8f4bfa10b2cac99f32542689727f853a42b10c4c
Workbooks\Sample\M365SecurityPosture_ARM.json,2e53456c9523391b6f8c1aaa36dbfcf1aa07a91d
Hunting\Sample\DNS_HighPercentNXDomainCount.json,483a30ef8f92866171a7456d0c474a3dd967ed1e
Detections\Sample\SolarWinds_SUNBURST_&_SUPERNOVA_File-IOCs.json,7cdb00a4b150129049231bd3f003f7b6f3847d84
Detections\Sample\SigninAttemptsByIPviaDisabledAccounts.json,6d4013cd8bf1845e02441c1eb62932b92f107e15
Detections\Sample\Sign-in Burst from Multiple Locations.json,307abdfb9d782f32f7e7dcfcb222e2053b8b5d2b
Parsers\Sample\ProcessEventMicrosoftWindowsEventTerminate.json,079cf4376321f93c8634d4c67a0c6a2f835a4a7d
Hunting\Sample\HostsWithNewLogons.json,0ef9d1bc6bb8410d9c70ff0840588ed2c2ab501c
Hunting\Sample\ADAccountLockouts.json,09203d0dc7b880bd9793dff616273dbfc987d61e
Hunting\Sample\imProcess_PowerCatDownload.json,09c0730b6842811665fb78e8ea805deedee761de
Hunting\Sample\SQL-UserDeletedFromDatabase.json,5391af3b75f92a9945f386952e1a6359a17dd0a0
Hunting\Sample\imProcess_ExchangePowerShellSnapin.json,27f4d4d5c5870c3de92b5f1ec0b9dc7b6a1e589a
Detections\Sample\UserAccountIssues.json,d0b0b9ef53f00793cef3e056178fc1df3b4833f1
Detections\Sample\CiscoUmbrellaRequestBlocklistedFileType.json,0b57ee8df2afd92c95ddddb55dc4dc464b7e3699
Detections\Sample\ExcessiveDeniedProxyTraffic.json,dd09aa8fd8b8be42169f4f7f31ba32f2d9b3d07f
Hunting\Sample\WebShellCommandAlertEnrich.json,3db6c0a761ddad077ffa5509a9a4cabaacbd09ef
Parsers\Sample\ASimAuthenticationAWSCloudTrail.json,a795e0511abcb9e6ac1d10565145353228b7b51b
Detections\Sample\Creation_of_Expensive_Computes_in_Azure.json,a8f154c2882911d44a8770cbb90dd6522ee1cc34
Hunting\Sample\imProcess_SolarWindsInventory.json,cc3a0f890a7807770064b2776d5d130c08d473cb
Parsers\Sample\FileEventMicrosoftTableStorage.json,815c7912f71eb30a3e66db3cbe6335c780a24082
Detections\Sample\RDP_MultipleConnectionsFromSingleSystem.json,aaa9fdb4fc3ec2c586a7366ba6d9dc7bd66f9d40
Hunting\Sample\powershell_downloads.json,083c873cd24ef89a6361d1a6aac332d3ca2124b3
Hunting\Sample\UserGrantedAccess_AllAuditActivity.json,d801866aff0facc7bfaf4dede384b1db2448ed23
Detections\Sample\ChiaCryptoMining.json,28a453f933a828d3f3b8efc97a0cad9dd13e1f54
Hunting\Sample\ExchangeServersAssociatedSecurityAlerts.json,8be0a159d27e876ef2c6ee178eb4802bebad3b21
Detections\Sample\IPEntity_AzureSQL.json,892462b4a9b38bbebd60959febf2f0b01bbb9999
Hunting\Sample\RareProcessWithCmdLine.json,d3ea45422bb1f691e9d852f51275fceec1227554
Hunting\Sample\AWS_IAM_PrivilegeEscalationbyAttachment.json,5e2495d4fab5272b077838d0e1ad1004d8fc91c4
Parsers\Sample\NetworkSessionZScalerZIA.json,71a66aa06da98d4511516ddc37914208757b0cd9
Hunting\Sample\SuccessThenFail_SameUserDiffApp.json,1cd35b5f1f7d40b0ec2ca1e0d451a74f64aa5087
Hunting\Sample\PermutationsOnLogonNames.json,d194479e971d3d010dc3f5c089b53ecb30bb46b7
Detections\Sample\password_not_set.json,1e308e76f6f90c0184f957f79a3200653c052097
Detections\Sample\ExcessiveFailedAuthenticationsfromInvalidInputs.json,48c31eb89944d14316cec6e9ccb8c722e39ce89b
Workbooks\Sample\ProofpointPOD_ARM.json,18c886db357f93d1c388de74c342516e5da21546
Detections\Sample\BruteForceCloudPC.json,c993d8c9e030e683a77b7fe906ec9a2a55b227a1
Hunting\Sample\AnomalousUserAppSigninLocationIncrease.json,6b1b1258425e10ebdc91191274923f14c42c142d
Detections\Sample\IPEntity_OfficeActivity.json,77f03d2d2437cc10597aff6df2f0b937f46c9a0d
Detections\Sample\StartStopHealthService.json,36f715beffbd4dd1302c25082938f964a7a4c0f2
Parsers\Sample\imNetworkNotables.json,3258f6b55795fad3aa916b7af9b882885ff1ab01
Hunting\Sample\MultipleRegistrationDenies.json,00efc5a5f2c477e33f58a69111cd371ac28c14da
